"CountryName","CountryCode","RegionName","RegionCode","Jurisdiction","Date","C1E_School.closing","C1E_Flag","C1NV_School.closing","C1NV_Flag","C1V_School.closing","C1V_Flag","C1M_School.closing","C1M_Flag","C1_Notes","C2E_Workplace.closing","C2E_Flag","C2NV_Workplace.closing","C2NV_Flag","C2V_Workplace.closing","C2V_Flag","C2M_Workplace.closing","C2M_Flag","C2_Notes","C3E_Cancel.public.events","C3E_Flag","C3NV_Cancel.public.events","C3NV_Flag","C3V_Cancel.public.events","C3V_Flag","C3M_Cancel.public.events","C3M_Flag","C3_Notes","C4E_Restrictions.on.gatherings","C4E_Flag","C4NV_Restrictions.on.gatherings","C4NV_Flag","C4V_Restrictions.on.gatherings","C4V_Flag","C4M_Restrictions.on.gatherings","C4M_Flag","C4_Notes","C5E_Close.public.transport","C5E_Flag","C5NV_Close.public.transport","C5NV_Flag","C5V_Close.public.transport","C5V_Flag","C5M_Close.public.transport","C5M_Flag","C5_Notes","C6E_Stay.at.home.requirements","C6E_Flag","C6NV_Stay.at.home.requirements","C6NV_Flag","C6V_Stay.at.home.requirements","C6V_Flag","C6M_Stay.at.home.requirements","C6M_Flag","C6_Notes","C7E_Restrictions.on.internal.movement","C7E_Flag","C7NV_Restrictions.on.internal.movement","C7NV_Flag","C7V_Restrictions.on.internal.movement","C7V_Flag","C7M_Restrictions.on.internal.movement","C7M_Flag","C7_Notes","C8E_International.travel.controls","C8NV_International.travel.controls","C8V_International.travel.controls","C8EV_International.travel.controls","C8_Notes","E1E_Income.support","E1E_Flag","E1_Notes","E2E_Debt.contract.relief","E2_Notes","E3E_Fiscal.measures","E3_Notes","E4E_International.support","E4_Notes","H1E_Public.information.campaigns","H1E_Flag","H1_Notes","H2E_Testing.policy","H2_Notes","H3E_Contact.tracing","H3_Notes","H4E_Emergency.investment.in.healthcare","H4_Notes","H5E_Investment.in.vaccines","H5_Notes","H6E_Facial.Coverings","H6E_Flag","H6NV_Facial.Coverings","H6NV_Flag","H6V_Facial.Coverings","H6V_Flag","H6M_Facial.Coverings","H6M_Flag","H6_Notes","H7E_Vaccination.policy","H7E_Flag","H7_Notes","H8E_Protection.of.elderly.people","H8E_Flag","H8NV_Protection.of.elderly.people","H8NV_Flag","H8V_Protection.of.elderly.people","H8V_Flag","H8M_Protection.of.elderly.people","H8M_Flag","H8_Notes","M1E_Wildcard","M1_Notes","V1_Vaccine.Prioritisation..summary.","V1_Notes","V2A_Vaccine.Availability..summary.","V2_Notes","V2B_Vaccine.age.eligibility.availability.age.floor..general.population.summary.","V2C_Vaccine.age.eligibility.availability.age.floor..at.risk.summary.","V2D_Medically..clinically.vulnerable..Non.elderly.","V2E_Education","V2F_Frontline.workers...non.healthcare.","V2G_Frontline.workers...healthcare.","V3_Vaccine.Financial.Support..summary.","V3_Notes","V4_Mandatory.Vaccination..summary.","V4_Notes","ConfirmedCases","ConfirmedDeaths","PopulationVaccinated","StringencyIndex_NonVaccinated","StringencyIndex_NonVaccinated_ForDisplay","StringencyIndex_Vaccinated","StringencyIndex_Vaccinated_ForDisplay","StringencyIndex_SimpleAverage","StringencyIndex_SimpleAverage_ForDisplay","StringencyIndex_WeightedAverage","StringencyIndex_WeightedAverage_ForDisplay","GovernmentResponseIndex_NonVaccinated","GovernmentResponseIndex_NonVaccinated_ForDisplay","GovernmentResponseIndex_Vaccinated","GovernmentResponseIndex_Vaccinated_ForDisplay","GovernmentResponseIndex_SimpleAverage","GovernmentResponseIndex_SimpleAverage_ForDisplay","GovernmentResponseIndex_WeightedAverage","GovernmentResponseIndex_WeightedAverage_ForDisplay","ContainmentHealthIndex_NonVaccinated","ContainmentHealthIndex_NonVaccinated_ForDisplay","ContainmentHealthIndex_Vaccinated","ContainmentHealthIndex_Vaccinated_ForDisplay","ContainmentHealthIndex_SimpleAverage","ContainmentHealthIndex_SimpleAverage_ForDisplay","ContainmentHealthIndex_WeightedAverage","ContainmentHealthIndex_WeightedAverage_ForDisplay","EconomicSupportIndex","EconomicSupportIndex_ForDisplay"
"United Kingdom","GBR","","","NAT_TOTAL",20211231,1,1,NA,NA,NA,NA,1,1,"",NA,NA,2,1,1,1,1,1,"",NA,NA,2,1,2,0,2,0,"",3,0,NA,NA,NA,NA,3,0,"",1,0,NA,NA,NA,NA,1,0,"",0,NA,NA,NA,NA,NA,0,NA,"",0,NA,NA,NA,NA,NA,0,NA,"",2,NA,NA,2,"",0,NA,"",1,"",NA,"",NA,NA,2,1,"",2,"",1,"",NA,NA,0,"",3,0,NA,NA,NA,NA,3,0,"",5,1,"",2,0,NA,NA,NA,NA,2,0,"",NA,NA,2,"",3,"","5-15 yrs","5-15 yrs",2,2,2,2,5,"",1,"",12937886,177397,70.26,48.61,48.61,42.13,42.13,45.37,45.37,44.06,44.06,51.04,51.04,47.4,47.4,49.22,49.22,48.48,48.48,54.76,54.76,50.6,50.6,52.68,52.68,51.84,51.84,25,25
"United Kingdom","GBR","England","UK_ENG","STATE_TOTAL",20210101,1,1,NA,NA,NA,NA,1,1,"",3,0,NA,NA,NA,NA,3,0,"",2,1,NA,NA,NA,NA,2,1,"",4,1,NA,NA,NA,NA,4,1,"",1,1,NA,NA,NA,NA,1,1,"",2,0,NA,NA,NA,NA,2,0,"",2,0,NA,NA,NA,NA,2,0,"",3,NA,NA,3,"",2,1,"",2,"",0,"",0,NA,2,1,"",2,"",1,"",0,NA,0,"",2,1,NA,NA,NA,NA,2,1,"",3,1,"",2,1,NA,NA,NA,NA,2,1,"",NA,NA,1,"",1,"","80+ yrs","80+ yrs",0,0,0,2,5,"",0,"",2356568,64731,0,74.07,74.07,74.07,74.07,74.07,74.07,74.07,74.07,72.5,72.5,72.5,72.5,72.5,72.5,72.5,72.5,68.57,68.57,68.57,68.57,68.57,68.57,68.57,68.57,100,100
"United Kingdom","GBR","England","UK_ENG","STATE_TOTAL",20210102,1,1,NA,NA,NA,NA,1,1,"",3,0,NA,NA,NA,NA,3,0,"",2,1,NA,NA,NA,NA,2,1,"",4,1,NA,NA,NA,NA,4,1,"",1,1,NA,NA,NA,NA,1,1,"",2,0,NA,NA,NA,NA,2,0,"",2,0,NA,NA,NA,NA,2,0,"",3,NA,NA,3,"",2,1,"",2,"",0,"",0,NA,2,1,"",2,"",1,"",0,NA,0,"",2,1,NA,NA,NA,NA,2,1,"",3,1,"",2,1,NA,NA,NA,NA,2,1,"",NA,NA,1,"",1,"","80+ yrs","80+ yrs",0,0,0,2,5,"",0,"",2411996,65080,0,74.07,74.07,74.07,74.07,74.07,74.07,74.07,74.07,72.5,72.5,72.5,72.5,72.5,72.5,72.5,72.5,68.57,68.57,68.57,68.57,68.57,68.57,68.57,68.57,100,100
"United Kingdom","GBR","England","UK_ENG","STATE_TOTAL",20210103,1,1,NA,NA,NA,NA,1,1,"",3,0,NA,NA,NA,NA,3,0,"",2,1,NA,NA,NA,NA,2,1,"",4,1,NA,NA,NA,NA,4,1,"",1,1,NA,NA,NA,NA,1,1,"",2,0,NA,NA,NA,NA,2,0,"",2,0,NA,NA,NA,NA,2,0,"",3,NA,NA,3,"",2,1,"",2,"",0,"",0,NA,2,1,"",2,"",1,"",0,NA,0,"",2,1,NA,NA,NA,NA,2,1,"Face coverings still required in an extensive list of public places, with limited exemptions    See UK government website archived 4 January https://web.archive.org/web/20210104085808/https://www.gov.uk/government/publications/face-coverings-when-to-wear-one-and-how-to-make-your-own/face-coverings-when-to-wear-one-and-how-to-make-your-own",3,1,"",2,1,NA,NA,NA,NA,2,1,"",NA,NA,1,"",1,"","80+ yrs","80+ yrs",0,0,0,2,5,"",0,"",2462660,65472,0,74.07,74.07,74.07,74.07,74.07,74.07,74.07,74.07,72.5,72.5,72.5,72.5,72.5,72.5,72.5,72.5,68.57,68.57,68.57,68.57,68.57,68.57,68.57,68.57,100,100
"United Kingdom","GBR","England","UK_ENG","STATE_TOTAL",20210104,1,1,NA,NA,NA,NA,1,1,"",3,0,NA,NA,NA,NA,3,0,"",2,1,NA,NA,NA,NA,2,1,"",4,1,NA,NA,NA,NA,4,1,"",1,1,NA,NA,NA,NA,1,1,"",2,0,NA,NA,NA,NA,2,0,"",2,0,NA,NA,NA,NA,2,0,"",3,NA,NA,3,"",2,1,"",2,"",0,"",0,NA,2,1,"",2,"",1,"",0,NA,0,"",2,1,NA,NA,NA,NA,2,1,"",3,1,"",2,1,NA,NA,NA,NA,2,1,"",NA,NA,1,"",1,"","80+ yrs","80+ yrs",0,0,0,2,5,"",0,"",2533579,65842,0,74.07,74.07,74.07,74.07,74.07,74.07,74.07,74.07,72.5,72.5,72.5,72.5,72.5,72.5,72.5,72.5,68.57,68.57,68.57,68.57,68.57,68.57,68.57,68.57,100,100
"United Kingdom","GBR","England","UK_ENG","STATE_TOTAL",20210105,3,1,NA,NA,NA,NA,3,1,"England enters lockdown on Tuesday 5 January. All schools are closed, except for the children of essential workers, despite all students having attended school on Monday 4th.     Colleges, primary (reception onwards) and secondary schools will remain open for vulnerable children and the children of critical workers. All other children will learn remotely until February half term    Universities- Those students who are undertaking training and study for the specific courses should return to face to face learning as planned and be tested twice, upon arrival or self-isolate for ten days, best fit for universities is a 3 code due to widespread closure.      https://web.archive.org/web/20210106100514/https://www.gov.uk/guidance/national-lockdown-stay-at-home",3,1,NA,NA,NA,NA,3,1,"England enters lockdown on Tuesday 5 January.       To reduce social contact, the regulations require some businesses to close and impose restrictions on how some businesses provide goods and services    https://web.archive.org/web/20210106100514/https://www.gov.uk/guidance/national-lockdown-stay-at-home",2,1,NA,NA,NA,NA,2,1,"",4,1,NA,NA,NA,NA,4,1,"",1,1,NA,NA,NA,NA,1,1,"",2,1,NA,NA,NA,NA,2,1,"England enters lockdown on Tuesday 5 January. Stay at home order in place except for essential journeys       https://web.archive.org/web/20210106100514/https://www.gov.uk/guidance/national-lockdown-stay-at-home    ",2,1,NA,NA,NA,NA,2,1,"England enters lockdown on Tuesday 5 January. Stay at home order in place except for essential journeys     If you need to travel you should stay local – meaning avoiding travelling outside of your village, town or the part of a city where you live – and look to reduce the number of journeys you make overall.     https://web.archive.org/web/20210106100514/https://www.gov.uk/guidance/national-lockdown-stay-at-home    ",3,NA,NA,3,"",2,1,"",2,"",6.2e+09,"U.K. Announces $6.2 Billion Support Package For Hard-Hit Businesses Amid New Coronavirus Lockdown    https://archive.vn/DsvCH#selection-3081.0-3081.97",0,NA,2,1,"",2,"",1,"",0,NA,0,"",2,1,NA,NA,NA,NA,2,1,"",3,1,"",3,1,NA,NA,NA,NA,3,1,"Care home visits- Visits to care homes can take place with arrangements such as substantial screens, visiting pods, or behind windows. Close-contact indoor visits are not allowed. No visits will be permitted in the event of an outbreak.    https://web.archive.org/web/20210106100514/https://www.gov.uk/guidance/national-lockdown-stay-at-home#care-home-visits",NA,NA,1,"",1,"","80+ yrs","80+ yrs",0,0,0,2,5,"",0,"",2593178,66626,0,87.96,87.96,87.96,87.96,87.96,87.96,87.96,87.96,82.4,82.4,82.4,82.4,82.4,82.4,82.4,82.4,79.88,79.88,79.88,79.88,79.88,79.88,79.88,79.88,100,100
"United Kingdom","GBR","England","UK_ENG","STATE_TOTAL",20210106,3,1,NA,NA,NA,NA,3,1,"",3,1,NA,NA,NA,NA,3,1,"",2,1,NA,NA,NA,NA,2,1,"",4,1,NA,NA,NA,NA,4,1,"",1,1,NA,NA,NA,NA,1,1,"",2,1,NA,NA,NA,NA,2,1,"",2,1,NA,NA,NA,NA,2,1,"",3,NA,NA,3,"",2,1,"",2,"",0,"",0,NA,2,1,"",2,"",1,"",0,NA,0,"",2,1,NA,NA,NA,NA,2,1,"",3,1,"",3,1,NA,NA,NA,NA,3,1,"",NA,NA,1,"",1,"","80+ yrs","80+ yrs",0,0,0,2,5,"",0,"",2645930,67510,0,87.96,87.96,87.96,87.96,87.96,87.96,87.96,87.96,82.4,82.4,82.4,82.4,82.4,82.4,82.4,82.4,79.88,79.88,79.88,79.88,79.88,79.88,79.88,79.88,100,100
"United Kingdom","GBR","England","UK_ENG","STATE_TOTAL",20210107,3,1,NA,NA,NA,NA,3,1,"",3,1,NA,NA,NA,NA,3,1,"",2,1,NA,NA,NA,NA,2,1,"",4,1,NA,NA,NA,NA,4,1,"",1,1,NA,NA,NA,NA,1,1,"",2,1,NA,NA,NA,NA,2,1,"",2,1,NA,NA,NA,NA,2,1,"",3,NA,NA,3,"",2,1,"",2,"",0,"",0,NA,2,1,"",2,"",1,"",0,NA,0,"",2,1,NA,NA,NA,NA,2,1,"",3,1,"",3,1,NA,NA,NA,NA,3,1,"",NA,NA,1,"",1,"","80+ yrs","80+ yrs",0,0,0,2,5,"",0,"",2694062,68514,0,87.96,87.96,87.96,87.96,87.96,87.96,87.96,87.96,82.4,82.4,82.4,82.4,82.4,82.4,82.4,82.4,79.88,79.88,79.88,79.88,79.88,79.88,79.88,79.88,100,100
"United Kingdom","GBR","England","UK_ENG","STATE_TOTAL",20210108,3,1,NA,NA,NA,NA,3,1,"",3,1,NA,NA,NA,NA,3,1,"",2,1,NA,NA,NA,NA,2,1,"",4,1,NA,NA,NA,NA,4,1,"",1,1,NA,NA,NA,NA,1,1,"",2,1,NA,NA,NA,NA,2,1,"",2,1,NA,NA,NA,NA,2,1,"",3,NA,NA,3,"",2,1,"",2,"",0,"",0,NA,2,1,"",2,"",1,"",0,NA,0,"",2,1,NA,NA,NA,NA,2,1,"",3,1,"",3,1,NA,NA,NA,NA,3,1,"",NA,NA,1,"",1,"","80+ yrs","80+ yrs",0,0,0,2,5,"",0,"",2737556,69670,0,87.96,87.96,87.96,87.96,87.96,87.96,87.96,87.96,82.4,82.4,82.4,82.4,82.4,82.4,82.4,82.4,79.88,79.88,79.88,79.88,79.88,79.88,79.88,79.88,100,100
"United Kingdom","GBR","England","UK_ENG","STATE_TOTAL",20210109,3,1,NA,NA,NA,NA,3,1,"",3,1,NA,NA,NA,NA,3,1,"",2,1,NA,NA,NA,NA,2,1,"",4,1,NA,NA,NA,NA,4,1,"",1,1,NA,NA,NA,NA,1,1,"",2,1,NA,NA,NA,NA,2,1,"",2,1,NA,NA,NA,NA,2,1,"",3,NA,NA,3,"",2,1,"",2,"",0,"",0,NA,2,1,"",2,"",1,"",0,NA,0,"",2,1,NA,NA,NA,NA,2,1,"",3,1,"",3,1,NA,NA,NA,NA,3,1,"",NA,NA,1,"",1,"","80+ yrs","80+ yrs",0,0,0,2,5,"",0,"",2773975,70541,0,87.96,87.96,87.96,87.96,87.96,87.96,87.96,87.96,82.4,82.4,82.4,82.4,82.4,82.4,82.4,82.4,79.88,79.88,79.88,79.88,79.88,79.88,79.88,79.88,100,100
"United Kingdom","GBR","England","UK_ENG","STATE_TOTAL",20210110,3,1,NA,NA,NA,NA,3,1,"",3,1,NA,NA,NA,NA,3,1,"",2,1,NA,NA,NA,NA,2,1,"",4,1,NA,NA,NA,NA,4,1,"",1,1,NA,NA,NA,NA,1,1,"",2,1,NA,NA,NA,NA,2,1,"",2,1,NA,NA,NA,NA,2,1,"",3,NA,NA,3,"",2,1,"",2,"The government has quietly introduced a loophole to its eviction ban that waters down protections for people who lost their jobs during the pandemic.    Ministers on Friday announced that they were extending the ban on bailiff evictions that has been in place since the first lockdown in March, covering most tenants for another six weeks.    But the announcement did not mention a key change snuck out in legislation that will for the first time give landlords the power to evict people for not paying their rent during lockdown.      https://web.archive.org/web/20210115172832/https://www.independent.co.uk/news/uk/politics/eviction-ban-loophole-substantial-arrears-six-months-b1784836.html",0,"",0,NA,2,1,"",2,"",1,"",0,NA,0,"",2,1,NA,NA,NA,NA,2,1,"",3,1,"",3,1,NA,NA,NA,NA,3,1,"",NA,NA,1,"",1,"","80+ yrs","80+ yrs",0,0,0,2,5,"",0,"",2807724,71039,0.66,87.96,87.96,87.96,87.96,87.96,87.96,87.96,87.96,82.4,82.4,82.4,82.4,82.4,82.4,82.4,82.4,79.88,79.88,79.88,79.88,79.88,79.88,79.88,79.88,100,100
"United Kingdom","GBR","England","UK_ENG","STATE_TOTAL",20210111,3,1,NA,NA,NA,NA,3,1,"",3,1,NA,NA,NA,NA,3,1,"",2,1,NA,NA,NA,NA,2,1,"",4,1,NA,NA,NA,NA,4,1,"",1,1,NA,NA,NA,NA,1,1,"",2,1,NA,NA,NA,NA,2,1,"",2,1,NA,NA,NA,NA,2,1,"",3,NA,NA,3,"",2,1,"",2,"",0,"",0,NA,2,1,"",2,"",1,"",0,NA,0,"",2,1,NA,NA,NA,NA,2,1,"",3,1,"",3,1,NA,NA,NA,NA,3,1,"",NA,NA,1,"",1,"","80+ yrs","80+ yrs",0,0,0,2,5,"",0,"",2861243,71534,0.7,87.96,87.96,87.96,87.96,87.96,87.96,87.96,87.96,82.4,82.4,82.4,82.4,82.4,82.4,82.4,82.4,79.88,79.88,79.88,79.88,79.88,79.88,79.88,79.88,100,100
"United Kingdom","GBR","England","UK_ENG","STATE_TOTAL",20210112,3,1,NA,NA,NA,NA,3,1,"",3,1,NA,NA,NA,NA,3,1,"",2,1,NA,NA,NA,NA,2,1,"",4,1,NA,NA,NA,NA,4,1,"",1,1,NA,NA,NA,NA,1,1,"",2,1,NA,NA,NA,NA,2,1,"",2,1,NA,NA,NA,NA,2,1,"",3,NA,NA,3,"",2,1,"",2,"",0,"",0,NA,2,1,"",2,"",1,"",0,NA,0,"",2,1,NA,NA,NA,NA,2,1,"",3,1,"",3,1,NA,NA,NA,NA,3,1,"",NA,NA,1,"",1,"","80+ yrs","80+ yrs",0,0,0,2,5,"",0,"",2907211,72685,0.72,87.96,87.96,87.96,87.96,87.96,87.96,87.96,87.96,82.4,82.4,82.4,82.4,82.4,82.4,82.4,82.4,79.88,79.88,79.88,79.88,79.88,79.88,79.88,79.88,100,100
"United Kingdom","GBR","England","UK_ENG","STATE_TOTAL",20210113,3,1,NA,NA,NA,NA,3,1,"",3,1,NA,NA,NA,NA,3,1,"",2,1,NA,NA,NA,NA,2,1,"",4,1,NA,NA,NA,NA,4,1,"",1,1,NA,NA,NA,NA,1,1,"",2,1,NA,NA,NA,NA,2,1,"",2,1,NA,NA,NA,NA,2,1,"",3,NA,NA,3,"",2,1,"",2,"",0,"",0,NA,2,1,"",2,"",1,"",0,NA,0,"The UK has so far secured access to 367 million doses from 7 vaccine developers across 4 different formats (viral vectored vaccines, recombinant protein-based adjuvanted vaccines, whole inactivated viral vaccines and mRNA vaccines), with an expected cost of £2.9bn across the five final contracts signed to date. As announced in the Spending Review, the government has now made available more than £6bn in total to develop and procure COVID-19 vaccines.    Not coded amount as not clear that this is new spending and if so exactly how much,    https://web.archive.org/web/20210129112143/https://www.gov.uk/government/publications/uk-covid-19-vaccines-delivery-plan/uk-covid-19-vaccines-delivery-plan",2,1,NA,NA,NA,NA,2,1,"",3,1,"",3,1,NA,NA,NA,NA,3,1,"",NA,NA,1,"",1,"","80+ yrs","80+ yrs",0,0,0,2,5,"",0,"",2949514,74085,0.74,87.96,87.96,87.96,87.96,87.96,87.96,87.96,87.96,82.4,82.4,82.4,82.4,82.4,82.4,82.4,82.4,79.88,79.88,79.88,79.88,79.88,79.88,79.88,79.88,100,100
"United Kingdom","GBR","England","UK_ENG","STATE_TOTAL",20210114,3,1,NA,NA,NA,NA,3,1,"",3,1,NA,NA,NA,NA,3,1,"",2,1,NA,NA,NA,NA,2,1,"",4,1,NA,NA,NA,NA,4,1,"",1,1,NA,NA,NA,NA,1,1,"",2,1,NA,NA,NA,NA,2,1,"",2,1,NA,NA,NA,NA,2,1,"",3,NA,NA,3,"",2,1,"",2,"",0,"",0,NA,2,1,"",2,"",1,"",0,NA,0,"",2,1,NA,NA,NA,NA,2,1,"",3,1,"",3,1,NA,NA,NA,NA,3,1,"",NA,NA,1,"",1,"","80+ yrs","80+ yrs",0,0,0,2,5,"",0,"",2989173,75199,0.74,87.96,87.96,87.96,87.96,87.96,87.96,87.96,87.96,82.4,82.4,82.4,82.4,82.4,82.4,82.4,82.4,79.88,79.88,79.88,79.88,79.88,79.88,79.88,79.88,100,100
"United Kingdom","GBR","England","UK_ENG","STATE_TOTAL",20210115,3,1,NA,NA,NA,NA,3,1,"",3,1,NA,NA,NA,NA,3,1,"",2,1,NA,NA,NA,NA,2,1,"",4,1,NA,NA,NA,NA,4,1,"",1,1,NA,NA,NA,NA,1,1,"",2,1,NA,NA,NA,NA,2,1,"",2,1,NA,NA,NA,NA,2,1,"",3,NA,NA,3,"",2,1,"",2,"",0,"",0,NA,2,1,"",2,"",1,"",0,NA,0,"",2,1,NA,NA,NA,NA,2,1,"",3,1,"",3,1,NA,NA,NA,NA,3,1,"",NA,NA,1,"",1,"","80+ yrs","80+ yrs",0,0,0,2,5,"",0,"",3027051,76338,0.75,87.96,87.96,87.96,87.96,87.96,87.96,87.96,87.96,82.4,82.4,82.4,82.4,82.4,82.4,82.4,82.4,79.88,79.88,79.88,79.88,79.88,79.88,79.88,79.88,100,100
"United Kingdom","GBR","England","UK_ENG","STATE_TOTAL",20210116,3,1,NA,NA,NA,NA,3,1,"",3,1,NA,NA,NA,NA,3,1,"",2,1,NA,NA,NA,NA,2,1,"",4,1,NA,NA,NA,NA,4,1,"",1,1,NA,NA,NA,NA,1,1,"",2,1,NA,NA,NA,NA,2,1,"",2,1,NA,NA,NA,NA,2,1,"",3,NA,NA,3,"",2,1,"",2,"",0,"",0,NA,2,1,"",2,"",1,"",0,NA,0,"",2,1,NA,NA,NA,NA,2,1,"",3,1,"",3,1,NA,NA,NA,NA,3,1,"",NA,NA,1,"",1,"","80+ yrs","80+ yrs",0,0,0,2,5,"",0,"",3055464,77478,0.75,87.96,87.96,87.96,87.96,87.96,87.96,87.96,87.96,82.4,82.4,82.4,82.4,82.4,82.4,82.4,82.4,79.88,79.88,79.88,79.88,79.88,79.88,79.88,79.88,100,100
"United Kingdom","GBR","England","UK_ENG","STATE_TOTAL",20210117,3,1,NA,NA,NA,NA,3,1,"",3,1,NA,NA,NA,NA,3,1,"",2,1,NA,NA,NA,NA,2,1,"",4,1,NA,NA,NA,NA,4,1,"",1,1,NA,NA,NA,NA,1,1,"",2,1,NA,NA,NA,NA,2,1,"",2,1,NA,NA,NA,NA,2,1,"",3,NA,NA,3,"",2,1,"",2,"",0,"",0,NA,2,1,"",2,"",1,"",0,NA,0,"",2,1,NA,NA,NA,NA,2,1,"",3,1,"",3,1,NA,NA,NA,NA,3,1,"",NA,NA,1,"",1,"","80+ yrs","80+ yrs",0,0,0,2,5,"",0,"",3082440,78076,0.76,87.96,87.96,87.96,87.96,87.96,87.96,87.96,87.96,82.4,82.4,82.4,82.4,82.4,82.4,82.4,82.4,79.88,79.88,79.88,79.88,79.88,79.88,79.88,79.88,100,100
"United Kingdom","GBR","England","UK_ENG","STATE_TOTAL",20210118,3,1,NA,NA,NA,NA,3,1,"",3,1,NA,NA,NA,NA,3,1,"",2,1,NA,NA,NA,NA,2,1,"",4,1,NA,NA,NA,NA,4,1,"",1,1,NA,NA,NA,NA,1,1,"",2,1,NA,NA,NA,NA,2,1,"",2,1,NA,NA,NA,NA,2,1,"",3,NA,NA,3,"",2,1,"",2,"",0,"",0,NA,2,1,"",2,"",1,"",0,NA,0,"",2,1,NA,NA,NA,NA,2,1,"",3,1,"",3,1,NA,NA,NA,NA,3,1,"",NA,NA,1,"",1,"","80+ yrs","80+ yrs",0,0,0,2,5,"",0,"",3124376,78636,0.76,87.96,87.96,87.96,87.96,87.96,87.96,87.96,87.96,82.4,82.4,82.4,82.4,82.4,82.4,82.4,82.4,79.88,79.88,79.88,79.88,79.88,79.88,79.88,79.88,100,100
"United Kingdom","GBR","England","UK_ENG","STATE_TOTAL",20210119,3,1,NA,NA,NA,NA,3,1,"",3,1,NA,NA,NA,NA,3,1,"",2,1,NA,NA,NA,NA,2,1,"",4,1,NA,NA,NA,NA,4,1,"",1,1,NA,NA,NA,NA,1,1,"",2,1,NA,NA,NA,NA,2,1,"",2,1,NA,NA,NA,NA,2,1,"",3,NA,NA,3,"",2,1,"",2,"",0,"",0,NA,2,1,"",2,"",1,"",0,NA,0,"",2,1,NA,NA,NA,NA,2,1,"",3,1,"",3,1,NA,NA,NA,NA,3,1,"",NA,NA,1,"",1,"19/1 - 12/2/21  Who can get the COVID-19 vaccine  The NHS is currently offering the COVID-19 vaccine to people most at risk from coronavirus.    It's being given to:    people aged 80 and over  some people aged 70 and over  some people who are clinically extremely vulnerable  people who live or work in care homes  health and social care workers    https://web.archive.org/web/20210119133704/http://www.nhs.uk/conditions/coronavirus-covid-19/coronavirus-vaccination/coronavirus-vaccine","70-74 yrs","70-74 yrs",1,0,0,2,5,"Free",0,"No mandates",3161432,80143,0.77,87.96,87.96,87.96,87.96,87.96,87.96,87.96,87.96,82.4,82.4,82.4,82.4,82.4,82.4,82.4,82.4,79.88,79.88,79.88,79.88,79.88,79.88,79.88,79.88,100,100
"United Kingdom","GBR","England","UK_ENG","STATE_TOTAL",20210120,3,1,NA,NA,NA,NA,3,1,"",3,1,NA,NA,NA,NA,3,1,"",2,1,NA,NA,NA,NA,2,1,"",4,1,NA,NA,NA,NA,4,1,"",1,1,NA,NA,NA,NA,1,1,"",2,1,NA,NA,NA,NA,2,1,"",2,1,NA,NA,NA,NA,2,1,"",3,NA,NA,3,"",2,1,"",2,"",0,"",0,NA,2,1,"",2,"",1,"",0,NA,0,"",2,1,NA,NA,NA,NA,2,1,"",3,1,"",3,1,NA,NA,NA,NA,3,1,"",NA,NA,1,"",1,"","70-74 yrs","70-74 yrs",1,0,0,2,5,"",0,"",3194111,81805,0.77,87.96,87.96,87.96,87.96,87.96,87.96,87.96,87.96,82.4,82.4,82.4,82.4,82.4,82.4,82.4,82.4,79.88,79.88,79.88,79.88,79.88,79.88,79.88,79.88,100,100
"United Kingdom","GBR","England","UK_ENG","STATE_TOTAL",20210121,3,1,NA,NA,NA,NA,3,1,"",3,1,NA,NA,NA,NA,3,1,"",2,1,NA,NA,NA,NA,2,1,"",4,1,NA,NA,NA,NA,4,1,"",1,1,NA,NA,NA,NA,1,1,"",2,1,NA,NA,NA,NA,2,1,"",2,1,NA,NA,NA,NA,2,1,"",3,NA,NA,3,"",2,1,"",2,"",0,"",0,NA,2,1,"",2,"",1,"",0,NA,0,"",2,1,NA,NA,NA,NA,2,1,"",3,1,"",3,1,NA,NA,NA,NA,3,1,"",NA,NA,1,"",1,"","70-74 yrs","70-74 yrs",1,0,0,2,5,"",0,"",3223744,82939,0.78,87.96,87.96,87.96,87.96,87.96,87.96,87.96,87.96,82.4,82.4,82.4,82.4,82.4,82.4,82.4,82.4,79.88,79.88,79.88,79.88,79.88,79.88,79.88,79.88,100,100
